channel.cfm,assignedData,"SELECT assigned.assigned_id, assigned.assigned_due, assignments.assignment_id, assignments.assignment_courses, assignments.assignment_exams, assignments.assignment_lessons, assigned.assigned_courseViewed, assigned.assigned_completedExams
	FROM assigned, assignments
	WHERE assigned.user_id = #Session.UserID#
		AND assigned.assignment_id = assignments.assignment_id
		AND (assigned.assigned_completed IS NULL OR assigned.assigned_completed = '')
		AND assignments.assignment_inTrash = 0
	ORDER BY assigned_due DESC
"
channel.cfm,courseData,"SELECT course_id
	   FROM courses
	   WHERE module_id = #moduleData.module_id#
	"
channel.cfm,courseData,"SELECT course_id
						   FROM courses
						   WHERE module_id = #moduleData.module_id# AND course_id <> 41 AND course_id <> 56 AND course_id <> 164 AND course_id <> 165
						"
channel.cfm,courseData,"SELECT course_id
						   FROM courses
						   WHERE module_id = #moduleData.module_id# AND course_id <> 41 AND course_id <> 56 AND course_id <> 164 AND course_id <> 165
						"
channel.cfm,courseData,"SELECT course_id, course_name, course_header, course_icon, course_language_notes, course_show_language_notes
					   FROM courses
					   WHERE (module_id = #moduleData.module_id# AND (course_id <> 41 AND course_id <> 56 AND course_id <> 164 AND course_id <> 165))
					   	<cfif session.PortalID IS 1052 AND moduleData.module_id IS 5>OR course_id = 146</cfif>
					   ORDER BY course_sort
					"
channel.cfm,assignedData2,"SELECT assigned.assigned_id, assigned.assigned_due, assignments.assignment_courses, assignments.assignment_exams, assignments.assignment_lessons, assigned.assigned_courseViewed, assigned.assigned_completedExams
											FROM assigned, assignments
											WHERE assigned.assigned_id = #theAssignmentID#
												AND assigned.assignment_id = assignments.assignment_id
										"
channel.cfm,lessonData,"SELECT clip_time
										   FROM clip
										   WHERE course_id = #courseData.course_id#
										"
cliptrainingtab.cfm,premiumData,"SELECT DISTINCT channel_id
		   FROM premiumTracking
		   WHERE portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#portalData.portal_id#"">
		"
course.cfm,courseData,"SELECT course_id
		   FROM courses
		   WHERE course_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.c#"">
		"
course.cfm,courseData,"SELECT channel_id, course_id, course_name, course_image, course_description, course_icon, course_header, clipstart_file, course_date, course_release_notes, course_last_revised, course_distribution, course_exam_pass, course_force_view, course_puzzle, course_language_notes, course_show_language_notes
   FROM courses
   WHERE course_id = #courseData.course_id#
"
course.cfm,channelData,"SELECT channel_id, channel_name
   FROM channels
   WHERE channel_id = #courseData.channel_id#
"
course.cfm,sectionData,"SELECT section_id, section_name
   FROM sections
   WHERE course_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#courseData.course_id#"">
   ORDER BY section_sort
"
course.cfm,pData,"SELECT enable_clipstart, enable_exams, enable_quizzes, exam_pass, enable_share, enable_mytraining, portal_icon, portal_isWhitelabel
   FROM portals
   WHERE portal_id = #Session.PortalID#
"
course.cfm,featuredData,"SELECT featured_id
   FROM featured
   WHERE course_id = #courseData.course_id# AND portal_id = #Session.PortalID#
"
course.cfm,favoriteData,"SELECT favorite_id
   FROM favorites
   WHERE course_id = #courseData.course_id# AND user_id = '#Session.UserID#'
"
course.cfm,materialData,"SELECT coursematerial_id, coursematerial_name, coursematerial_file, coursematerial_sort
   FROM courseMaterials
   WHERE course_id = #courseData.course_id#
   ORDER BY coursematerial_sort
"
course.cfm,lessonCountData,"SELECT COUNT(clip_id) AS lessonCount
	FROM clip
	WHERE course_id = #courseData.course_id#
"
course.cfm,lpCountData,"SELECT assigned.assignment_id, assignments.assignment_courses
	FROM assigned, assignments
	WHERE assigned.user_id = '#Session.UserID#'
		AND assigned.assignment_id = assignments.assignment_id
		AND assignments.assignment_inTrash = 0
"
course.cfm,assignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_courseViewed, assigned.assigned_courseViewedLessons, assigned.assigned_completedExams, assigned.assigned_percent, assignments.assignment_due, assignments.assignment_lessons, assigned.assigned_nonCourseViewed, assignments.assignment_courses, assignments.assignment_exams, assignments.assignment_name, assigned.assigned_completed, assignments.assignment_type, assigned.assigned_due, assignments.alg_id, assignments.assignment_activity, assignments.assignment_created
		FROM assigned, assignments
		WHERE assigned.user_id = #Session.UserID# AND assigned.assignment_id = assignments.assignment_id AND assignments.assignment_id = <cfif URL.lp IS NOT """"><cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.lp#""><cfelse>#theLPs#</cfif>
	"
course.cfm,questionData,"SELECT DISTINCT course_id
   FROM questions
   WHERE isExam = 1
"
course.cfm,courseViewedData,"SELECT clip_id
		FROM clip
		WHERE course_id = #courseData.course_id#
	"
course.cfm,examPassData,"SELECT TOP 1 savedExam_completed, savedExam_correct, savedExam_questions
   FROM savedExams
   WHERE user_id = #Session.UserID# AND course_id = #courseData.course_id# AND savedExam_completed IS NOT NULL
   ORDER BY savedExam_id DESC
"
course.cfm,pointsData,"SELECT TOP 1 exampass_id, examfail_id
	   FROM points
	   WHERE user_id = #Session.UserID# AND (exampass_id = #courseData.course_id# OR examfail_id = #courseData.course_id#)
	   ORDER BY point_id DESC
	"
course.cfm,savedExamData,"SELECT savedExam_id
   FROM savedExams
   WHERE user_id = #Session.UserID# AND course_id = #courseData.course_id# AND savedExam_completed IS NULL
"
course.cfm,activityData,"SELECT clip_id
   FROM points
   WHERE user_id = #Session.UserID# AND clip_id <> ''
   	<cfif url.lp IS NOT """" AND assignedData.assignment_activity IS 1>AND point_date >= '#dateFormat(assignedData.assignment_created,""yyyy-mm-dd"")#'</cfif>
"
course.cfm,CliptivityData,"SELECT clip_id
	   FROM clip
	   WHERE course_id = #courseData.course_id# AND clip_id = #activityData.clip_id#
	"
course.cfm,lessonCountData,"SELECT COUNT(clip_id) AS clipCount
	FROM clip
	WHERE course_id = #courseData.course_id#
"
course.cfm,assignmentData,"SELECT assigned.assigned_due, assignments.assignment_courses, assignments.assignment_exams, assignments.assignment_lessons, assignments.assignment_name, assigned.assigned_courseViewed, assigned.assigned_completedExams, assigned.assigned_nonCourseViewed
	FROM assigned, assignments
	WHERE assigned.user_id = #Session.UserID#
		AND assigned.assignment_id = assignments.assignment_id
		AND (assigned.assigned_completed IS NULL OR assigned.assigned_completed = '')
		<cfif URL.lp IS NOT """">AND assignments.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.lp#""></cfif>
		AND assignments.assignment_inTrash = 0
	ORDER BY assigned_due
"
course.cfm,qData,"SELECT sections.section_id
			   FROM sections, questions
			   WHERE sections.course_id = #courseData.course_id# AND questions.section_id = sections.section_id AND questions.isExam = 1
			"
course.cfm,lessonData,"SELECT clip_time
			   FROM clip
			   WHERE course_id = #courseData.course_id#
			"
course.cfm,qData,"SELECT sections.section_id
					   FROM sections, questions
					   WHERE sections.course_id = #courseData.course_id# AND questions.section_id = sections.section_id AND questions.isExam = 1
					"
course.cfm,questionData,"SELECT question_id
				   FROM questions
				   WHERE section_id = #sectionData.section_id# AND isExam = 0
				"
course.cfm,clipData,"SELECT clip_id, clip_name, clip_description, clip_time, clip_source
					FROM clip
					WHERE section_id = #sectionData.section_id#
					ORDER BY clip_lesson
				"
course.cfm,qData,"SELECT sections.section_id
					   FROM sections, questions
					   WHERE sections.course_id = #courseData.course_id# AND questions.section_id = sections.section_id AND questions.isExam = 1
					"
course_library.cfm,portalData,"SELECT portal_clip_access, enable_clipstart, ilt_connect, notifications, portal_premium_visibility, portal_extended_library, portal_premium_users, portal_icon, portal_isReseller, portal_reseller, portal_isDistributor, portal_distributor, portal_insights, portal_m365_insights, portal_isWhitelabel
   FROM portals
   WHERE portal_id = #Session.PortalID#
"
course_library.cfm,userData,"SELECT groups.group_courses, userz.user_ilt_courses, userz.sou_id, userz.group_id
   FROM userz, groups
   WHERE userz.user_id = #Session.UserID# AND userz.group_id = groups.group_id
"
course_library.cfm,insightsCourseData,"SELECT TOP 1 course_id
	   FROM courses
	   WHERE channel_id = #session.insightsChannel#
	"
course_library.cfm,dropData,"SELECT dripAssigned.dripAssigned_currentDrop, dripAssigned.dripAssigned_viewed
	   FROM dripAssigned, dripCampaigns
	   WHERE dripAssigned.user_id = #Session.UserID#
	   	AND dripAssigned.dripAssigned_currentDrop IS NOT NULL
         AND dripAssigned.drip_id = dripCampaigns.drip_id
	   	AND dripCampaigns.drip_inTrash = 0
	   ORDER BY dripAssigned_id DESC
	"
course_library.cfm,channelData,"SELECT DISTINCT channels.channel_id, channels.channel_name, channels.channel_color, channels.channel_icon, channels.channel_sort, channels.channel_isPremium
   FROM courses, channels
   WHERE courses.channel_id = channels.channel_id
   	<cfif listLen(groupCourses) GT 0>AND (<cfset theRow = 0><cfloop list=""#groupCourses#"" index=""i""><cfset theRow ++>courses.course_id = #i# <cfif theRow IS NOT listLen(groupCourses)>OR </cfif></cfloop>)</cfif>
   	AND channels.channel_id <> #session.helpChannel# AND channels.channel_id <> #session.universityChannel# AND channels.channel_id <> #session.insightsChannel# AND channels.channel_id <> #session.itproChannel# <!--- NOT Help or University or Insights or IT Pro channels --->
   	AND ((channels.distributor_id = '' OR channels.distributor_id IS NULL) AND (channels.partner_id = '' OR channels.partner_id IS NULL) AND (channels.portal_id = '' OR channels.portal_id IS NULL))
		AND channels.channel_isPremium = 0
   ORDER BY channel_sort
"
course_library.cfm,privateChannelData,"SELECT DISTINCT channels.channel_id, channels.channel_name, channels.channel_color, channels.channel_icon, channels.channel_sort, channels.channel_isPremium
   FROM courses, channels
   WHERE courses.channel_id = channels.channel_id
   	<cfif listLen(groupCourses) GT 0>AND (<cfset theRow = 0><cfloop list=""#groupCourses#"" index=""i""><cfset theRow ++>courses.course_id = #i# <cfif theRow IS NOT listLen(groupCourses)>OR </cfif></cfloop>)</cfif>
   	AND channels.channel_id <> #session.helpChannel# AND channels.channel_id <> #session.universityChannel# AND channels.channel_id <> #session.insightsChannel# AND channels.channel_id <> #session.itproChannel# <!--- NOT Help or University or Insights or IT Pro channels --->
      AND (channels.distributor_id IS NOT NULL OR channels.partner_id IS NOT NULL OR channels.portal_id IS NOT NULL)<!--- Custom channel --->
		AND channels.channel_isPremium = 0
   ORDER BY channel_sort
"
course_library.cfm,premiumChannelData,"SELECT DISTINCT channels.channel_id, channels.channel_name, channels.channel_color, channels.channel_icon, channels.channel_sort, channels.channel_isPremium
   FROM courses, channels
   WHERE courses.channel_id = channels.channel_id
   	<cfif listLen(groupCourses) GT 0>AND (<cfset theRow = 0><cfloop list=""#groupCourses#"" index=""i""><cfset theRow ++>courses.course_id = #i# <cfif theRow IS NOT listLen(groupCourses)>OR </cfif></cfloop>)</cfif>
   	AND channels.channel_id <> #session.helpChannel# AND channels.channel_id <> #session.universityChannel# AND channels.channel_id <> #session.insightsChannel# AND channels.channel_id <> #session.itproChannel# <!--- NOT Help or University or Insights or IT Pro channels --->
		AND (courses.course_distribution = 1 OR courses.course_distribution = 2)
		AND channels.channel_isPremium = 1
   ORDER BY channel_sort
"
course_library.cfm,premiumAvailableData,"SELECT DISTINCT channels.channel_id, channels.channel_name, channels.channel_color, channels.channel_icon, channels.channel_sort, channels.channel_isPremium
   FROM courses, channels
   WHERE courses.channel_id = channels.channel_id
   	AND channels.channel_id <> #session.helpChannel# AND channels.channel_id <> #session.universityChannel# AND channels.channel_id <> #session.insightsChannel# AND channels.channel_id <> #session.itproChannel# <!--- NOT Help or University or Insights channels or IT Pro --->
		AND (courses.course_distribution = 1 OR courses.course_distribution = 2)
		AND channels.channel_isPremium = 1
   ORDER BY channel_sort
"
course_library.cfm,newData,"SELECT course_id, course_name, course_header, course_icon, course_date, course_last_revised, course_date AS courseDate
	   FROM courses
	   WHERE courses.course_id <> 41 AND courses.course_id <> 56 AND courses.course_id <> 164 AND courses.course_id <> 165
	   	<cfif listLen(groupCourses) GT 0>AND (<cfset theRow = 0><cfloop list=""#groupCourses#"" index=""i""><cfset theRow ++>courses.course_id = #i# <cfif theRow IS NOT listLen(groupCourses)>OR </cfif></cfloop>)</cfif>
	   	AND (course_date IS NOT NULL OR course_date <> '')
	   	AND (courses.course_distribution = 1 OR courses.course_distribution = 2 OR courses.course_distribution = 3)
	   UNION
	   SELECT course_id, course_name, course_header, course_icon, course_date, course_last_revised, course_last_revised AS courseDate
	   FROM courses
	   WHERE courses.course_id <> 41 AND courses.course_id <> 56 AND courses.course_id <> 164 AND courses.course_id <> 165
	   	<cfif listLen(groupCourses) GT 0>AND (<cfset theRow = 0><cfloop list=""#groupCourses#"" index=""i""><cfset theRow ++>courses.course_id = #i# <cfif theRow IS NOT listLen(groupCourses)>OR </cfif></cfloop>)</cfif>
	   	AND (course_last_revised IS NOT NULL OR course_last_revised <> '')
	   	AND (courses.course_distribution = 1 OR courses.course_distribution = 2 OR courses.course_distribution = 3)
	   ORDER BY courseDate DESC
	"
course_library.cfm,assignedData,"SELECT assignments.assignment_name, assigned.assignment_id, assigned.assigned_percent, assigned.assigned_completed, assigned.assigned_due
	FROM assigned, assignments
	WHERE assigned.user_id = #Session.UserID#
		AND assigned.assignment_id = assignments.assignment_id
		AND (assigned.assigned_completed IS NULL OR assigned.assigned_completed = '')
		AND assignments.assignment_inTrash = 0
	ORDER BY assigned_due
"
course_library.cfm,featuredData,"SELECT course_id, clip_id
   FROM featured
   WHERE portal_id = #Session.PortalID#
   ORDER BY featured_id DESC
"
course_library.cfm,lData,"SELECT course_id
		   FROM clip
		   WHERE clip_id = #featuredData.clip_id#
		"
course_library.cfm,notificationScreenData,"SELECT notification_id, notification_title, notification_text, notification_date
	   FROM notifications
	   WHERE user_id = #Session.UserID# AND notification_read = 0
	   ORDER BY notification_date DESC
	"
course_library.cfm,courseData,"SELECT course_id, course_name, course_header, course_icon, course_image, course_description
							   FROM courses
							   WHERE course_id = #featuredData.course_id#
							"
course_library.cfm,lessonData,"SELECT clip_time
							   FROM clip
							   WHERE course_id = #courseData.course_id#
							"
course_library.cfm,courseData,"SELECT courses.channel_id, courses.course_id, clip.clip_id, courses.course_name, clip.clip_name, courses.course_header, courses.course_icon, courses.course_image
						   FROM courses, clip
						   WHERE clip.clip_id = #featuredData.clip_id# AND clip.course_id = courses.course_id
						"
course_library.cfm,lessonData,"SELECT clip_time
									   FROM clip
									   WHERE course_id = #newData.course_id#
									"
course_outline.cfm,courseData,"SELECT channel_id, course_id, course_name, course_image, course_description, course_header, clipstart_file, course_date, course_release_notes, course_last_revised
   FROM courses
   WHERE course_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.c#"">
"
course_outline.cfm,sectionData,"SELECT section_id, section_name
   FROM sections
   WHERE course_id = #courseData.course_id#
   ORDER BY section_sort
"
course_outline.cfm,clipData,"<!--- SELECT clip_id, dbo.udf_StripHTML(clip.clip_name) as clip_name, dbo.udf_StripHTML(clip.clip_description) as clip_description , clip_time --->
		<!--- SELECT clip_id, clip.clip_name as clip_name, clip.clip_description as clip_description , clip_time --->
		SELECT clip_id, clip.clip_name as clip_name, dbo.udf_StripHTML(clip.clip_description) as clip_description , clip_time
		FROM clip
		WHERE section_id = #sectionData.section_id#
		ORDER BY clip_lesson
	"
