File,Line Number,Route
admin/portal_settings.cfm, 487, #help_o365_sync
admin/portal_settings.cfm, 497, #theConsentURL#
admin/portal_settings.cfm, 507, #help_o365_group_sync
admin/portal_settings.cfm, 517, #theConsentURL#
admin/portal_settings.cfm, 527, #help_group_name
admin/portal_settings.cfm, 536, #help_group_objectid
admin/portal_settings.cfm, 545, #help_comm_o365
admin/portal_settings.cfm, 557, #help_o365_cmi
admin/portal_settings.cfm, 570, #theCMIConsentURL#
admin/portal_settings.cfm, 581, #help_o365_sync
admin/portal_settings.cfm, 594, <cfoutput>#theConsentURL#</cfoutput>
admin/portal_settings.cfm, 600, #help_o365_group_sync
admin/portal_settings.cfm, 613, <cfoutput>#theConsentURL#</cfoutput>
admin/portal_settings.cfm, 619, #help_group_name
admin/portal_settings.cfm, 628, #help_group_objectid
admin/portal_settings.cfm, 637, #help_comm_o365
admin/portal_settings.cfm, 649, #help_o365_cmi
admin/portal_settings.cfm, 661, <cfoutput>#theCMIConsentURL#</cfoutput>
admin/portal_settings.cfm, 775, #help_landing_myTraining
admin/portal_settings.cfm, 785, #help_lesson_percentage
admin/portal_settings.cfm, 796, #help_comm_admin_email
admin/portal_settings.cfm, 801, #help_comm_support_email
admin/portal_settings.cfm, 807, #help_comm_global_exam
admin/portal_settings.cfm, 826, #help_comm_email_send
admin/portal_settings.cfm, 854, #help_comm_awards
admin/portal_settings.cfm, 877, #help_comm_exams
admin/portal_settings.cfm, 895, #help_comm_course
admin/portal_settings.cfm, 908, #help_comm_lp
admin/portal_settings.cfm, 921, #help_comm_insights
admin/portal_settings.cfm, 934, #help_comm_m365_insights
admin/portal_settings.cfm, 948, #help_comm_policies
admin/portal_settings.cfm, 964, #help_comm_newcourse
admin/portal_settings.cfm, 978, #help_comm_selfsignup
admin/portal_settings.cfm, 995, #help_comm_ilt
admin/portal_settings.cfm, 1012, #help_comm_sso
admin/portal_settings.cfm, 1043, #help_ajaxable
admin/portal_settings.cfm, 1047, #help_ajaxable
admin/portal_settings.cfm, 1051, #help_ajaxable
admin/portal_settings.cfm, 1055, #help_ajaxable
admin/portal_settings.cfm, 1059, #help_ajaxable
admin/portal_settings.cfm, 1063, #help_ajaxable
admin/portal_settings.cfm, 1067, #help_ajaxable
admin/portal_settings.cfm, 1072, #help_ajaxable
admin/portal_settings.cfm, 1078, #help_ajaxable
admin/portal_settings.cfm, 1084, #help_ajaxable
admin/portal_settings.cfm, 1089, #help_ajaxable
admin/portal_settings.cfm, 1098, #help_comm_credentials
admin/portal_settings.cfm, 1109, #help_comm_sso_url
admin/portal_settings.cfm, 1149, /pdf/Logo_Icon_Instructions.pdf
admin/portal_settings.cfm, 1157, /pdf/logo_instructions.psd
admin/portal_settings.cfm, 1210, javascript:;
admin/portal_settings.cfm, 1225, /pdf/icon_instructions.psd
admin/portal_settings.cfm, 1255, javascript:;
admin/portal_settings.cfm, 1296, javascript:;
admin/portal_settings.cfm, 1309, /pdf/image_instructions.psd
admin/portal_settings.cfm, 1339, javascript:;
admin/quality_assurance.cfm, 32, 
admin/quality_assurance.cfm, 70, quality_assurance_export.cfm?view=<cfoutput>#url.view#&filter=#url.filter#</cfoutput>&report_id=1
admin/quality_assurance.cfm, 71, quality_assurance_export.cfm?view=<cfoutput>#url.view#&filter=#url.filter#</cfoutput>&report_id=2
admin/quality_assurance.cfm, 72, exam_stats.cfm?view=<cfoutput>#url.view#&filter=#url.filter#</cfoutput>&report_id=1
admin/quality_assurance.cfm, 81, #ajax-confirm
admin/quality_assurance_paging.cfm, 5, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=1&sort=&url.sort&&dir=&url.dir&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter)#</cfoutput>""
admin/quality_assurance_paging.cfm, 6, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=&url.startrow-url.maxrows&&sort=&url.sort&&dir=&url.dir&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter)#</cfoutput>""
admin/quality_assurance_paging.cfm, 27, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=&url.startrow+url.maxrows&&sort=&url.sort&&dir=&url.dir&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter)#</cfoutput>""
admin/quality_assurance_paging.cfm, 33, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=&lastPageNum&&sort=&url.sort&&dir=&url.dir&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter)#</cfoutput>""
admin/quality_assurance_view_1.cfm, 39, quality_assurance.cfm?sort=tracking_count&dir=DESC&<cfoutput>view=#url.view#&filter=#url.filter#&maxrows=#url.maxrows#</cfoutput>
admin/quality_assurance_view_1.cfm, 41, quality_assurance.cfm?sort=tracking_count&dir=ASC&<cfoutput>view=#url.view#&filter=#url.filter#&maxrows=#url.maxrows#</cfoutput>
admin/quality_assurance_view_1.cfm, 44, quality_assurance.cfm?sort=tracking_count&dir=ASC&<cfoutput>view=#url.view#&filter=#url.filter#&maxrows=#url.maxrows#</cfoutput>
admin/quality_assurance_view_2.cfm, 39, quality_assurance.cfm?sort=tracking_count&dir=DESC&<cfoutput>view=#url.view#&filter=#url.filter#&maxrows=#url.maxrows#</cfoutput>
admin/quality_assurance_view_2.cfm, 41, quality_assurance.cfm?sort=tracking_count&dir=ASC&<cfoutput>view=#url.view#&filter=#url.filter#&maxrows=#url.maxrows#</cfoutput>
admin/quality_assurance_view_2.cfm, 44, quality_assurance.cfm?sort=tracking_count&dir=ASC&<cfoutput>view=#url.view#&filter=#url.filter#&maxrows=#url.maxrows#</cfoutput>
admin/questions.cfm, 132, library.cfm?<cfoutput>cs=#url.course_id#&d=#url.d#&r=#url.r#&p=#url.p#&filter=#url.filter#</cfoutput>
admin/questions.cfm, 133, <cfif url.course_id IS 
admin/questions.cfm, 192, edit_question.cfm?question_id=#questionData.question_id#&course_id=#url.course_id#&view=#url.view#
admin/questions.cfm, 207, #reminderDel
admin/questions.cfm, 224, 
admin/reminders.cfm, 29, add_reminder.cfm?<cfoutput>filter=#url.filter#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/reminders.cfm, 63, reminders.cfm?sort=reminder_date&dir=DESC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 65, reminders.cfm?sort=reminder_date&dir=ASC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 68, reminders.cfm?sort=reminder_date&dir=ASC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 74, reminders.cfm?sort=reminder_title&dir=DESC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 76, reminders.cfm?sort=reminder_title&dir=ASC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 79, reminders.cfm?sort=reminder_title&dir=ASC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 85, reminders.cfm?sort=reminder_content&dir=DESC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 87, reminders.cfm?sort=reminder_content&dir=ASC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 90, reminders.cfm?sort=reminder_content&dir=ASC&filter=<cfoutput>#url.filter#</cfoutput>
admin/reminders.cfm, 102, edit_reminder.cfm?<cfoutput>reminder_id=#rData.reminder_id#&filter=#url.filter#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/reminders.cfm, 116, 
admin/reminders.cfm, 118, #reminderDel
admin/reminder_send.cfm, 341, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 343, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 348, #emailPortalData.sso_url#
admin/reminder_send.cfm, 468, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 470, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 475, #emailPortalData.sso_url#
admin/reminder_send.cfm, 595, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 597, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 602, #emailPortalData.sso_url#
admin/reminder_send.cfm, 713, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 715, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 720, #emailPortalData.sso_url#
admin/reminder_send.cfm, 916, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 918, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 923, #emailPortalData.sso_url#
admin/reminder_send.cfm, 1477, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 1479, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 1484, #emailPortalData.sso_url#
admin/reminder_send.cfm, 1655, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 1657, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 1662, #emailPortalData.sso_url#
admin/reminder_send.cfm, 1665, https://#thePortalName##theSiteDomain#
admin/reminder_send.cfm, 1836, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reminder_send.cfm, 1838, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reminder_send.cfm, 1843, #emailPortalData.sso_url#
admin/reminder_send.cfm, 1846, https://#thePortalName##theSiteDomain#
admin/replace_course.cfm, 32, library.cfm?<cfoutput>filter=#url.filter#&d=#url.d#&r=#url.r#&p=#url.p#</cfoutput>
admin/replace_course.cfm, 54, ""javascript:showHide(dataChannel#channelData.channel_id#,channel#channelData.channel_id#)""
admin/replace_course.cfm, 69, ""javascript:showHide(dataModule#moduleData.module_id#,module#moduleData.module_id#)""
admin/replace_course.cfm, 108, ""javascript:showHide(dataNewChannel#channelData.channel_id#,channelNew#channelData.channel_id#)""
admin/replace_course.cfm, 123, ""javascript:showHide(dataNewModule#moduleData.module_id#,moduleNew#moduleData.module_id#)""
admin/report_activity.cfm, 215, users.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/report_activity.cfm, 259, None
admin/report_adoption.cfm, 202, report_adoption.cfm?a=1<cfoutput><cfif Session.User_Access GT 4>&r=#url.r#</cfif>&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/report_adoption.cfm, 203, None
admin/report_adoption.cfm, 243, None
admin/report_adoption.cfm, 244, None
admin/report_adoption.cfm, 251, None
admin/report_adoption.cfm, 393, report_adoption.cfm?sort=portalName&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 395, report_adoption.cfm?sort=portalName&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 398, report_adoption.cfm?sort=portalName&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 404, report_adoption.cfm?sort=user_limit&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 406, report_adoption.cfm?sort=user_limit&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 409, report_adoption.cfm?sort=user_limit&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 415, report_adoption.cfm?sort=userCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 417, report_adoption.cfm?sort=userCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 420, report_adoption.cfm?sort=userCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 426, report_adoption.cfm?sort=uniqueLogins&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 428, report_adoption.cfm?sort=uniqueLogins&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 431, report_adoption.cfm?sort=uniqueLogins&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 437, report_adoption.cfm?sort=loginCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 439, report_adoption.cfm?sort=loginCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 442, report_adoption.cfm?sort=loginCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 448, report_adoption.cfm?sort=activeCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 450, report_adoption.cfm?sort=activeCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 453, report_adoption.cfm?sort=activeCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 459, report_adoption.cfm?sort=inactiveCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 461, report_adoption.cfm?sort=inactiveCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 464, report_adoption.cfm?sort=inactiveCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 470, report_adoption.cfm?sort=noLoginsCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 472, report_adoption.cfm?sort=noLoginsCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 475, report_adoption.cfm?sort=noLoginsCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 481, report_adoption.cfm?sort=lessonCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 483, report_adoption.cfm?sort=lessonCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 486, report_adoption.cfm?sort=lessonCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 492, report_adoption.cfm?sort=channelCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 494, report_adoption.cfm?sort=channelCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 497, report_adoption.cfm?sort=channelCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 503, report_adoption.cfm?sort=lpCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 505, report_adoption.cfm?sort=lpCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 508, report_adoption.cfm?sort=lpCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 514, report_adoption.cfm?sort=dripCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 516, report_adoption.cfm?sort=dripCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 519, report_adoption.cfm?sort=dripCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 525, report_adoption.cfm?sort=policyCount&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 527, report_adoption.cfm?sort=policyCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 530, report_adoption.cfm?sort=policyCount&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 536, report_adoption.cfm?sort=portal_manifest_app_id&dir=DESC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 538, report_adoption.cfm?sort=portal_manifest_app_id&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 541, report_adoption.cfm?sort=portal_manifest_app_id&dir=ASC<cfoutput>&r=#url.r#</cfoutput>
admin/report_adoption.cfm, 549, edit_portal.cfm?portal_id=#adoptionData.portal_id#
admin/report_all_points.cfm, 470, users.cfm?<cfoutput><cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 471, report_all_points_export.cfm?<cfoutput>report_id=1&startDate=#url.startDate#&endDate=#url.endDate#&portal_id=#url.portal_id#&view=#url.view#&filter=#url.filter#&ou_id=#url.ou_id#&sou_id=#url.sou_id#&group_id=#url.group_id#&sort=#url.sort#&dir=#url.dir#&namesearch=#url.namesearch#&searchfield=#url.searchfield#</cfoutput>
admin/report_all_points.cfm, 472, report_all_points_export.cfm?<cfoutput>report_id=2&startDate=#url.startDate#&endDate=#url.endDate#&portal_id=#url.portal_id#&view=#url.view#&filter=#url.filter#&ou_id=#url.ou_id#&sou_id=#url.sou_id#&group_id=#url.group_id#&sort=#url.sort#&dir=#url.dir#&namesearch=#url.namesearch#&searchfield=#url.searchfield#</cfoutput>
admin/report_all_points.cfm, 525, #help_date_range
admin/report_all_points.cfm, 537, None
admin/report_all_points.cfm, 560, report_all_points.cfm?sort=user_lastname&dir=DESC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 562, report_all_points.cfm?sort=user_lastname&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 565, report_all_points.cfm?sort=user_lastname&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 573, report_all_points.cfm?sort=portal_name&dir=DESC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 575, report_all_points.cfm?sort=portal_name&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 578, report_all_points.cfm?sort=portal_name&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 585, report_all_points.cfm?sort=user_points&dir=DESC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 587, report_all_points.cfm?sort=user_points&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 590, report_all_points.cfm?sort=user_points&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 596, report_all_points.cfm?sort=user_date_created&dir=DESC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 598, report_all_points.cfm?sort=user_date_created&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 601, report_all_points.cfm?sort=user_date_created&dir=ASC&<cfoutput>portal_id=#thePortalID#&<cfif url.partner_id IS NOT 
admin/report_all_points.cfm, 612, mailto:#userData.user_email#
admin/report_all_points.cfm, 657, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=1&sort=&url.sort&&dir=&url.dir&&portal_id=&thePortalID&&namesearch=&url.namesearch&&searchfield=&url.searchfield&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter&&partner_id=&url.partner_id)#</cfoutput>""
admin/report_all_points.cfm, 658, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=&url.startrow-url.maxrows&&sort=&url.sort&&dir=&url.dir&&portal_id=&thePortalID&&namesearch=&url.namesearch&&searchfield=&url.searchfield&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter&&partner_id=&url.partner_id)#</cfoutput>""
admin/report_all_points.cfm, 679, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=&url.startrow+url.maxrows&&sort=&url.sort&&dir=&url.dir&&portal_id=&thePortalID&&namesearch=&url.namesearch&&searchfield=&url.searchfield&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter&&partner_id=&url.partner_id)#</cfoutput>""
admin/report_all_points.cfm, 685, ""<cfoutput>#ajaxLink(cgi.script_name&?startrow=&lastPageNum&&sort=&url.sort&&dir=&url.dir&&portal_id=&thePortalID&&namesearch=&url.namesearch&&searchfield=&url.searchfield&&maxrows=&url.maxrows&&view=&url.view&&filter=&url.filter&&partner_id=&url.partner_id)#</cfoutput>""
admin/report_cloudradial.cfm, 63, portals.cfm?<cfoutput>filter=#url.filter#&d=#url.d#&r=#url.r#&sort=#url.sort#&dir=#url.dir#&namesearch=#url.namesearch#</cfoutput>
admin/report_cmi.cfm, 254, #help_cmi
admin/report_courses.cfm, 343, users.cfm?<cfoutput><cfif url.portal_id IS NOT 0>portal_id=#url.portal_id#<cfif url.partner_id IS NOT 
